id,name,municipality,iata_code
7155,Danbury Hospital Heliport,Danbury,
7156,Hartford Hospital Heliport,Hartford,
7158,Ada Airport,Ada,
315634,Air Park North,Elmira,
7159,Corydon Airport,Corydon,
7160,Doral Resort & Country Club Heliport,Miami,
7161,Ott's Landing Airport,Arcadia,
45349,Doctors Memorial Hospital Heliport,Perry,
345994,Brighton Helipad,Brighton,
320961,Briley Farm Seaplane Base,Oakland,
347505,Immokalee Helipad,Immokalee,
7162,The 2A Ranch Airport,Ormond Beach,
7163,Panhandle Helicopter LLC Heliport,Panama City Beach,
7164,Dolphin Stadium Heliport,Miami,
7165,Dugger Field,Freeport,
7167,Breezy Knoll Airport,Defuniak Springs,
7168,Fulton Seaplane Base,Sebastian,
7169,Joy Farms Airport,Defuniak Springs,
7170,Harper's Fly-In Ranch Airport,Clewiston,
7172,Alligator Drink Seaplane Base,Geneva,
7173,Old Town Ems Heliport,Old Town,
7174,Jackson Heliport,Alford,
7175,Lake Conway South Seaplane Base,Belle Isle,
7176,Stanchester Airport,Lithia,
7177,Wcpx Tv-6 Heliport,Orlando,
7178,Gary Gale Seaplane Base,Jacksonville,
7179,Mc Daniel Ranch Inc. Airport,Clewiston,
7180,North Buffalo Suburban Airport,Lockport,
7181,Grand Marais/Cook County Seaplane Base,Grand Marais,
7182,Halls Flying Ranch Airport,Hampton,
7183,Mustang Field,Hartwell,
7184,"Airnautique, Inc. Airport",Hartwell,
7185,Ayresouth Airport,Temple,
7186,Paradise Falls Airport,Good Hope,
7187,Big Canoe Heliport,Jasper,
7188,Sunset Strip,Jersey,
7190,Paso Fino Farm Airport,Valdosta,
7191,Roberta Industrial Park Airport,Roberta,
7192,Pinewood Airport,Douglasville,
7193,Crystal Lake Airpark,Irwinville,
7194,Lookout Mountain Airport,Wildwood,
7195,Pecan Patch Airstrip,Sunnyside,
7196,Mountain Airpark,Cleveland,
7197,Carpenter Airport,Appling,
7198,Pegasus Ranch Airport,Rocky Ford,
7199,Kahoka Municipal Airport,Kahoka,
7200,Brazil Clay County Airport,Brazil,
509601,Barbee Lake Seaplane Base,Warsaw,
7201,Knoxville Area Community Hospital Heliport,Knoxville,
7202,St Anthony Regional Hospital Heliport,Carroll,
7203,Audubon County Memorial Hospital Heliport,Audubon,
7205,Sharar Field,Mediapolis,
7206,Moore Private Airport,Millerton,
7208,Cromwell Heliport,Cromwell,
7209,Hannen Airport,Center Point,
7210,Army Reserve Heliport,Middleton,
7211,South Fork Ranch Airport,Featherville,
7212,Ziggy's Airport,Filer,
7213,Flying Joseph Ranch Airport,May,
7214,Coyote Run Airport,Mountain Home,
7215,Black Butte Ranch Airport,Shoshone,
7216,Ez Lope Ranch Airport,Oreana,
7217,Steele Memorial Heliport,Salmon,
45394,Z X Ranch Airport,Murphy,
45387,Pinnacle Airport,Grangeville,
329280,Corral Creek Airport,Helmer,
7218,Chuck's Airport,Albany,
7220,Creighton Airport,Bremen,
7222,Marshall Field,Chalmers,
7224,Frost Field,Greenfield,
7225,Sutton's Field,Lowell,
7226,Winters Airport,Martinsville,
7227,Hamilton Memorial Hospital Heliport,Mc Leansboro,
7228,Loyola University Medical Center Heliport,Broadview,
45950,Griffin Airport,Alma,
7230,Advocate Good Samaritan Hospital Heliport,Downers Grove,
323339,OSF St Luke Medical Center Heliport,Kewanee,
7231,Northwestern Memorial Healthcare Heliport,DeKalb,
352229,Davis Restricted Landing Area,Hammond,
7232,Walter Airport,DeKalb,
7233,Jack W Watson Airport,DeKalb,
7234,Snider Field,Decker,
7235,The Lazy K Airport,Tocsin,
7237,Air Park Field,New Haven,
7238,Byrne Field,Byrneville,
7241,Parrish Airport,Mount Vernon,
7242,Trinity Medical Center West Heliport,Rock Island,
7243,Evanston/Glenbrook Heliport,Glenview,
7244,Cady Aerial Restricted Landing Area,Rock Falls,
7246,Dongola Heliport,Dongola,
7247,Blessing Hospital At 11th St Heliport,Quincy,
7248,Bernardin Heliport,West Brooklyn,
7249,Abbeville Municipal Airport,Abbeville,
7250,Flying Ten Airport,Archer,
345693,Fleming County Hospital Heliport,Flemingsburg,
7251,Dobie's Airport,Inola,
7252,J V Ranch Airport,Osage City,
7255,Norris Airport,Lawrence,
354111,Oasis Aerodrome,Great Bend,
7257,Mono Aircraft Airport,Cheney,
7258,Pearce Field,Parsons,
7259,Lmn 120 Airport,Douglas,
7260,Owen Air Park,Owenton,
7261,Arnemann Farms Airport,Franklin,
7264,Cambron Field,Owensboro,
7265,Boyce Wafer Farm Airport,Alvaton,
7267,Clinton-Hickman County Airport,Clinton,
7270,Lida Junction Airport,Goldfield,
7271,Goldfield Airport,Goldfield,
7272,Winn Parish Medical Center Heliport,Winnfield,
7273,West Hackberry Heliport,Hackberry,
7274,Double H Ranch Airport,Gonzales,
7276,Belcher Airpatch Airport,Belcher,
7277,North Caddo Medical Center Heliport,Vivian,
7278,Conoco Inc Heliport,Grand Isle,
7280,Exxon Heliport,Grand Isle,
7281,Jackson Parish Hospital Heliport,Jonesboro,
7282,Rebel Field,Watson,
7283,Kaufield Airport,Belvidere,
7284,Jerseyville Aviation Inc Airport,Jerseyville,
7285,Murk's Strip,St. Augustine,
7286,Koenig Airport,Jerseyville,
7287,Flaherty Field,La Salle,
7288,Busboom RLA Restricted Landing Area,St Joseph,
7289,Gord Airport,Sandwich,
7290,Northwestern Medicine Valley West Hospital Heliport,Sandwich,
7292,Theriot Field,Thibodaux,
7295,Evergreen Venice Heliport,Venice,
7297,Trahan Ultralightport,Carencro,
7298,Dufour Airport,Morrow,
7299,Morgan Field,New Roads,
7300,Lonesome Dove Airfield,Woodlawn,
7301,Huenefeld Airport,Monroe,
7302,Massachusetts General Hospital Heliport,Boston,
7303,Healthalliance Hospital-Leominster Heliport,Leominster,
7304,Reh Heliport,Rehoboth,
7305,Boston Medical Center Hospital Heliport,Boston,
7306,Brockton Usar Center Heliport,Brockton,
7307,Wbz Heliport,Boston,
7309,Lleia Kyle O'Meara Heliport,Westminster,
7310,Baltimore Washington Medical Center Heliport,Glen Burnie,
7311,Taylor Field,Sudlersville,
7312,Squier Landing Airport,Newburg,
7314,Pond View Private Airport,Chestertown,
7316,Walters Airport,Mount Airy,
7317,The Aspen Institute Heliport,Queenstown,
7318,Security Ford Heliport,Arbutus,
7319,Calvert Memorial Hospital Heliport,Prince Frederick,
45455,Peasley Field,Otis,
345496,Sebago Lake Basin Seaplane Base,North Windham,
7321,Sugar Springs Airpark,Gladwin,
7323,Kelleys Airport,Grayling,
7324,Lesterson-Dempsey Airstrip,Gwinn,
7325,Young's Airport,Hulbert,
7326,Four Star Heliport,Carleton,
7327,Twin Lakes Airport,Lewiston,
7328,Henry Ford Hospital Heliport,Detroit,
7329,Winner's Landing Seaplane Base,St Paul Park,
7331,Grindstone Lake Seaplane Base,Sandstone,
7332,Lower Hay Lake Seaplane Base,Jenkins,
7333,Paul's Seaplane Base,Nisswa,
7335,Matson Field,Spring Valley,
7336,Ely Bloomenson Community Hospital Heliport,Ely,
7338,Triple H Heliport,Big Lake,
7339,Ferros Ranch-Aero Airport,Clinton,
7340,Flying G Airport,La Tour,
7341,Short-N-Ruff Airport,Caledonia,
7343,Bert Walter Berkowitz Heliport,Kansas City,
7344,Joe D Lewis Airport,Edina,
7346,St Joseph Hospital West Heliport,Lake Saint Louis,
7347,Sloan's Airport,Elsberry,
7349,Topton Air Estates Airport,Meridian,
7351,Morgan Field,Seminary,
7352,Baptist Memorial Hospital-North Ms Heliport,Oxford,
7353,Sheriff's Courthouse Heliport,Gulfport,
7355,Levert Heliport,Pass Christian,
7357,Catfish Point Airport,Benoit,
7358,Shenandoah Valley Farms Airport,Houston,
7359,Williams Field,Augusta,
7360,Big Sandy Medical Center Heliport,Big Sandy,
7361,Stock Farm Heliport,Hamilton,
7362,Kimp Airport,Hamilton,
7363,Cottonwood Airport,Laurel,
7364,Hanson Airport,Marion,
7365,Pinehurst Ranch Airport,Thompson Falls,
7366,Glacier Heli Tours Heliport,West Glacier,
7367,Lone Hawk Airport,White Fish,
7368,Eagle Field,Ellington,
7369,Sunderland Airport,Avilla,
7370,Christian Hospital Northeast Heliport,Saint Louis,
7371,Hannibal Regional Hospital Heliport,Hannibal,
7372,Slaughter Airport,Marceline,
7373,Holden Heliport,Holden,
7374,Bradbury-Rolf Memorial Heliport,Higginsville,
7375,Lambs Field,Lone Jack,
7376,Prince STOLport,Millersville,
334329,RPM Airport,Fair Grove,
7377,Kenyon Heliport,Kenyon,
7378,Bozeman Deaconess Hospital Heliport,Bozeman,
7379,Roosterville Airport,Liberty,
7380,Chandelle Airport,Dover,
7381,Deldot Helistop,Dover,
7382,Albanna Aviation Airport,Felton,
7383,Goerger Airport,Barney,
7384,Sorlie Airport,Maddock,
7385,Boyd's Turf Airport,Golva,
7386,Wayne Memorial Hospital Inc. Heliport,Goldsboro,
7388,Moore Regional Hospital Heliport,Pinehurst,
7389,Washington County Hospital Heliport,Plymouth,
7390,Wake Medical Center Heliport,Raleigh,
7391,Nash General Hospital Heliport,Rocky Mount,
7392,Our Community Hospital Heliport,Scotland Neck,
7393,Lindsay Airport,Madison,
7394,Flying S Ranch Airport,Cleveland,
7395,Maria Parham Health DLP Affiliate Heliport,Henderson,
7396,Gilbertson Field,Flora,
7397,Schumacher Strip,Hague,
7398,Saville Private Airport,Hazelton,
7399,Merrihew Airport,Ashby,
7400,Runner Landing Area Airport,Ashby,
7402,Syracuse Hospital Heliport,Syracuse,
7403,Franklin County Memorial Hospital Heliport,Franklin,
7405,Frager Field,Fairfield,
324652,Leinsing Heliport,Dover,
7406,Atlantic City Medical Center Heliport,Atlantic City,
7407,Berkeley Township Police Heliport,Bayville,
7408,Ballymere Heliport,Morristown,
7409,Mount Holly Heliport,Mount Holly,
7410,Weichert Headquarters Heliport,Morris Plains,
7411,Fla-Net Airport,Netcong,
7412,Dix Field,Linwood,
7413,Essex Generating Station Heliport,Newark,
7414,Port Newark Helistop,Newark,
7415,Jersey Tpke New Brunswick Helistop,New Brunswick,
7416,Berdick Field,Cattaraugus,
7417,Spring Brook Airport,Central Square,
7418,Westwind Farm Airport,Charlton,
7419,Seven Gullies Airport,Groveland,
7420,Nassau University Medical Center Heliport,Hempstead,
7422,Cochran Airport,Marathon,
7423,King Street Heliport,Armonk,
7426,Columbus Airport,Columbus,CUS
7427,Negrito Airstrip,Reserve,
7428,Summerlin Medical Center Heliport,Las Vegas,
7429,Bennetts Airport,North Creek,
7430,Russell Field,Northumberland,
346774,Amar Heliport,Stony Point,
7431,Kermizian Airport,Ohio,
347051,Bridgeview Heliport,Kingston,
7433,New York State Police Troop E Zone 2 Auburn Heliport,Auburn,
7434,Murphys Landing Strip,Amsterdam,
7435,Wenskoski Field,Perth,
7436,San Luis Reservoir Seaplane Base,Los Banos,
7437,Corning Municipal Airport,Corning,
7438,Ward Field,Gasquet,
334336,"Cleveland Clinic, Medina Hospital Heliport",Medina,
7439,Cirino Heliport,Chagrin Falls,
7441,Hamilton County Sheriff's Patrol Heliport,Forest Park,
322182,Upper Valley Medical Center Heliport,Troy,
7442,Fry Field,Spring Valley,
7443,Apple Airport,Piqua,
7444,Fry Airport,Piqua,
7446,Foltz Heliport,East Canton,
7448,Unger Field,Greenfield,
7449,Galloway Airport,Sandusky,
7451,Victor's Landing Airport,Kingsville,
7452,Hidden Quarry Airport,Lucasville,
7454,Mckey Airport,Elmore City,
7456,McKinley Ranch Airport,Geary,
7457,Rock Creek Farm Airport,Coal Gate,
7458,Chappell Airport,Guthrie,
7459,Ellis/Harvey Airport,Guthrie,
7460,Shattuck Hospital Heliport,Shattuck,
7462,Crystal Airport,Jennings,
7463,Providence Medford Medical Center Heliport,Medford,
7465,Hendershots Heliport,Merlin,
7466,Long Ranch Airport,Merrill,
7467,Round Butte Heliport,Metolius,
7469,Rome Service Airport,Jordan Valley,
7470,Marr Field,Monmouth,
7471,Sutton on Rogue Airport,White City,
7472,Hanel Field,Mount Hood,
7474,Van Pak Airport,Prairie View,
7475,Shoestring Aviation Airfield,Stewartstown,
7476,Philadelphia Gliderport,Hilltown,
7477,Phoenix Technologies Heliport,Norristown,
7478,Haunstein Ultralightport,Shermans Dale,
7479,Robbins Farm Airport,Troy,
7480,Ecko Field,Hummelstown,
7481,Fisher Airport,Franklin,
7482,Hostetler Airport,Huntingdon,
7484,Geisinger Community Medical Center Heliport,Scranton,
7485,Carson Heliport,Perkasie,
7486,Fletcher Airport,Hadley,
7487,Pete's Water Landing Seaplane Base,Freeport,
7488,Flying Acres Airport,Slippery Rock,
7489,Wyeth-Ayerst Nr Heliport,Collegeville,
7490,Kitner Airport,New Bloomfield,
7491,Nichols Airport,Spartansburg,
7492,Memmi Airport,Three Springs,
7493,Drillmore Acres Airport,Newburg,
7494,Shriver Airport,Titusville,
7496,Frederick Airpark,Tylersburg,
7499,Carsonville Airport,Carsonville,
7500,Old Orchard Airport,Curwensville,
7501,Used Parts Heliport,East Bangor,
7502,Herbst Heliport,East Prospect,
7503,Harman Airport,Elizabethville,
7504,Bayfront Garage Heliport,Erie,
7505,Jefferson Health Bucks County Campus Heliport,Fairless Hills,
7506,Sonoma Valley Airport,Schellville/Sonoma,
7507,Selma Airport,Selma,
7509,Sonoma Skypark Airport,Sonoma,
7510,Lincoln Municipal Airport,Lincoln,
7511,The Red River Airport,Coushatta,
7513,Meadow Creek USFS Airport,Hungry Horse,
7515,Nezperce Municipal Airport,Nezperce,
7516,Lenling Airport,Glencross,
7517,Lodi Airport,Wakonda,
7518,Prairie Lakes West Heliport,Watertown,
7519,Bledsoe Ranch Airport,Hoover,
7520,Brookings Health System Heliport,Brookings,
7521,The Fort Heliport,Custer,
7523,Porch Ranch Airport,Wanblee,
7524,Juhnke Airport,Vivian,
7525,Crazy Horse Heliport,Custer,
7528,HCA Houston Healthcare Mainland Heliport,Texas City,
7530,Smith Farms Airport,Halfway,
7532,Erco Field,Kaufman,
7533,Metro Heli-Pad Heliport,Houston,
7535,Alta Vista Ranch Airport,Marfa,
7537,Houston Oil & Minerals Port Bolivar Nr 2 Heliport,Port Bolivar,
7538,Robertson Ranch Airport,Comstock,
7539,Christus Spohn Hospital Memorial Heliport,Corpus Christi,
7540,Bell Helicopter Hurst Heliport,Hurst,
7542,Hilltop Lakes Airport,Hilltop Lakes,
7543,Santa Maria Ranch Airport,Laredo,
7544,Gorman Airport,Gorman,
7545,LBJ Ranch Airport,Stonewall,JCY
7548,R & S Buzzard Airport,Spring Hill,
7549,Tims Ford Seaplane Base,Tullahoma,
7550,Village Airport,Greenback,
7551,Park West Heliport,Knoxville,
7552,Physicians Medical Regional Center Heliport,Knoxville,
7553,McDonald Airport,Murfreesboro,
7554,Riner Farm Airport,Norris,
7555,Horne Properties Heliport,Knoxville,
7556,Erlanger Medical Center Heliport,Chattanooga,
7557,East Tennessee Children's Hospital Heliport,Knoxville,
7559,Dooley Airport,Justin,
7562,Ullrich Airport,Ledbetter,
7563,Lake Bay Gall Airport,Cleveland,
7564,Harris County Courthouse Heliport,Houston,
7565,Flying U Airport,Mineral Wells,
7566,Flying 'K' Ranch Ultralightport,Mercedes,
4777,Dynasty Heliport,"San Jose, Tinian",
7568,Nassau Bay Airport,Granbury,
7569,Pecan Plantation Airport,Granbury,
7570,Heliport-Facility 5a Heliport,Grand Prairie,
7571,UT Health East Texas Carthage Hospital Heliport,Carthage,
7572,Aerospatiale Helicopter Corp Heliport,Grand Prairie,
7573,Shiloh Heliport,Flower Mound,
7574,Elm Creek Airpark,Seguin,
7577,Card Aerodrome,Greenville,
7578,Landmark US Forest Service Airport,Landmark,
7579,Warm Springs Creek Airport,Lowman,
7580,Copper Basin Airport,Mackay,
7581,Mahoney Creek USFS Airport,Challis,
7582,Hollow Top Airport,Martin,
7583,May Airport,May,
7584,Lee Williams Memorial Airport,Midvale,
7586,Johnson Fox Field,Bedford,
7587,Riverwood Airport,Iron Gate,
7588,Hunt Airport,King William,
7589,Worley Field,Rocky Mount,
7591,Mc Guire Va Medical Center Pad Heliport,Richmond,
7592,Flatrock Air Strip,Richmond,
7593,Jayarz Airport,Amelia Court House,
7594,Handy Strip,Gloucester Court House,
7595,Brooklyn Airport,King William,
7596,Seattle Seaplanes Seaplane Base,Seattle,
7597,Floathaven Seaplane Base,Bellingham,
7598,Streamline Heliport,Machias,
7599,Dwight Field,Chehalis,
7600,Curtis Airport,Chehalis,
7602,Macon Heliport,East Wenatchee,
7603,Ware Mountain Heliport,Mount Vernon,
7604,Stevens Memorial Hospital Heliport,Edmonds,
7605,Shamrock Port Heliport,Newman Lake,
7606,Childrens Hospital Emergency Heliport,Seattle,
7607,Naval Station Everett Heliport,Everett,
7608,Aurora St Luke's Medical Center Heliport,Milwaukee,
7609,Mort's Landing Airport,Comstock,
7610,Doering Farms Airfield,Monches,
7611,Aurora Lakeland Medical Center Heliport,Elkhorn,
7612,Snow Crest Ranch Airport,Montello,
7613,Crash In International Airport,Husher,
7614,Simandl Field/Private Airport,Muskego,
7615,With Wings And A Halo Airport,Neenah,
7616,Oconomowoc Airport,Oconomowoc,
7617,Mc Manus Hoonch-Na-Shee-Kaw Airport,Oregon,
7618,Rucilla's Roost Airport,Sequim,
7619,Shangri-La Airport,Selah,
45908,Coopers Landing Airport,Kennewick,
7621,Olympia Heliport,Olympia,
7622,Potts Field,North Cape,
7623,L-Z Blue Thunder Heliport,Blaine,
7624,St Elizabeth Hospital Heliport,Enumclaw,
7625,Sheldon Heliport,Coeur D'Alene,
346234,Rockdale Airport,Rockdale,
45936,Freedom Air Ranch Airport,Freedom,
45935,Dorsey Creek Ranch Airport,Basin,
7626,Parkland Hospital Nr 2 Heliport,Dallas,
337658,Kothmann Ranch Heliport,Fort McKavett,
7628,Fort Duncan Medical Center Heliport,Eagle Pass,
7629,Midstream Freeport Heliport,Freeport,
7630,Seven Cs Ranch Airport,Encinal,
7631,74 Ranch Airport,Campbellton,
7632,Jaxon Landing Heliport,Lubbock,
7633,Bar 3 Ranch Airport,Georgetown,
7635,Methodist Mansfield Medical Center Heliport,Mansfield,
7636,Diamond H Ranch Airport,Catarina,
7637,Rodgers Roost Airport,El Campo,
7638,John Fields Ranch Airport,Sonora,
7639,South Texas Project East Heliport,Sargent,
7640,Eds Heliport,Allen,
7642,Lakeside Beach Airport,Spicewood,
7643,Anacacho Ranch Airport,Brackettville,
7644,Dunbar Ranch Airport,Brackettville,
45852,French Field,Bullard,
7645,Lambert Fechter Municipal Airport,Hartley,
7646,Lake Mills Municipal Airport,Lake Mills,
7648,Shannons Pond Seaplane Base,Dillingham,
7649,Hunt Strip,Wasilla,
7650,North Jackson Hospital Heliport,Bridgeport,
7652,Pierce Airport,Buckeye,
7653,William E Poole Heliport,Apple Valley,
322689,Adventist Health St Helena Heliport,St Helena,
7656,Winsted Municipal Airport,Winsted,
7657,Rosser Ranch Airport,Graham,
7658,Flying Baron Estates Airport,Leesburg,
7659,Seven Feathers Airport,Dunnellon,
7660,Fishermen's Hospital Emergency Helistop,Marathon,
7661,Beaverbrook Aerodrome,Griffin,
7662,Flyers Airport,Waterloo,
7663,Flat Top Airstrip,Muldoon,
7664,Franciscan Health Rensselaer Heliport,Rensselaer,
7665,Riverside Medical Center Heliport,Kankakee,
7667,University of Kansas Hospital Heliport,Kansas City,
7669,Industrial Helicopters Inc. Airport,Scott,
7671,Beaver Lake Seaplane Base,Ware,
328986,Penobscot Valley Hospital Heliport,Lincoln,
7672,Ascension St Mary's Hospital Heliport,Saginaw,
7673,Lookout Lake Seaplane Base,Ironton,
7676,Hoolie Airport,Haxby,
7677,Freeman Neosho Hospital Heliport,Neosho,
7678,Johnston Farm Airport,Jackson,
7679,Smith Strip,Halliday,
7681,Clark Heliport,Hampstead,
346195,Glens Falls Hospital Heliport,Glens Falls,
330693,Atrium Health Union Heliport,Monroe,
7684,Zoellner Airport,Huron,
7685,Hickory Hills Airport,Norman,
7687,Piac Heliport,Essington,
7688,One Meridian Plaza Heliport,Philadelphia,
351171,Hartness Heliport,Greenville,
326562,Wanblee Health Center Heliport,Wanblee,
7689,Bear Creek Heliport,Houston,
7691,Flatwood Field,Lebanon,
7693,SMC Aerospace Heliport,Ingleside,
45863,Gilbert Development Corp Heliport,Hurricane,
7694,Nashs Airport,Appomattox,
328506,WAVY TV Heliport,Portsmouth,
7696,Buds Landing Airport,Pound,
45941,Willow Creek Ranch Airport,Kaycee,
345772,Sterling Airport,Port Lavaca,
7697,Flying S Air Ranch Airport,Brownwood,
7698,Rocking T Ranch Airport,Delta Junction,
7699,Ech Stagefield Army Heliport,Fort Rucker/Ozark,
7700,CHI St. Vincent Hospital Hot Springs Heliport,Hot Springs,
7701,Whetstone Airport,Huachuca City,
7702,Turner Field,Fowler,
7703,Hansen Airport,Adelanto,
322667,Shasta Regional Medical Center Heliport,Redding,
7705,B & L Farms Airport,Homestead,
7706,North Okaloosa Medical Center Heliport,Crestview,
7707,Williams Field,Middleburg,
7710,Apple 1 Heliport,Cumming,
345652,Koch Field,Hudson,
7712,Himsel Army Airfield,Nineveh,
7713,Presence St Mary's Hospital - Kankakee Heliport,Kankakee,
7714,JR's Airport,Danville,
